Date,Close/Last,Volume,Open,High,Low
03/23/2016,1225.60,248406,1248.50,1249.80,1215.40
03/22/2016,1248.60,178128,1244.30,1260.90,1242.80
03/21/2016,1244.20,165130,1255.20,1256.70,1241.20
03/18/2016,1254.30,152348,1257.70,1267.70,1248.40
03/17/2016,1265.00,196709,1262.00,1271.90,1255.20
03/16/2016,1229.80,195631,1233.10,1264.80,1227.00
03/15/2016,1231.00,169067,1237.00,1238.70,1226.00
03/14/2016,1245.10,198015,1250.90,1261.90,1229.90
03/11/2016,1259.40,225924,1272.00,1287.80,1249.00
03/10/2016,1272.80,294934,1253.70,1274.30,1237.50
03/09/2016,1257.40,217105,1262.20,1265.70,1243.60
03/08/2016,1262.90,198376,1267.90,1279.00,1261.00
03/07/2016,1264.00,208860,1260.50,1274.10,1257.40
03/04/2016,1270.70,351429,1264.60,1280.70,1250.10
03/03/2016,1258.20,216716,1240.80,1269.30,1238.00
03/02/2016,1241.80,175010,1232.30,1244.80,1225.10
03/01/2016,1230.80,211175,1238.90,1249.30,1227.70
02/29/2016,1234.40,174484,1223.10,1241.80,1216.30
02/26/2016,1220.40,210351,1232.50,1241.30,1212.00
02/25/2016,1238.80,199289,1228.90,1244.40,1221.80
02/24/2016,1239.10,260422,1226.00,1254.30,1222.40
02/23/2016,1222.60,175821,1208.90,1229.00,1207.60
02/22/2016,1210.10,155626,1208.00,1226.90,1202.50
02/19/2016,1230.80,168415,1231.20,1235.30,1220.60
02/18/2016,1226.30,173177,1209.50,1240.60,1201.30
02/17/2016,1211.40,156859,1201.90,1214.40,1196.20
02/16/2016,1208.20,319892,1209.40,1236.30,1191.50
02/12/2016,1239.40,33215,1236.30,1236.30,1215.00
02/11/2016,1247.80,345519,1197.50,1263.90,1196.30
02/10/2016,1194.60,159103,1189.70,1198.10,1181.60
02/09/2016,1198.60,180163,1189.40,1199.30,1185.90
02/08/2016,1197.90,232700,1174.00,1201.40,1164.50
02/05/2016,1157.70,206063,1155.70,1175.00,1145.50
02/04/2016,1157.50,168259,1156.70,1157.90,1139.70
02/03/2016,1141.30,181052,1129.40,1146.20,1124.80
02/02/2016,1127.20,107444,1128.80,1131.50,1122.60
02/01/2016,1128.00,109728,1118.00,1130.20,1115.30
01/29/2016,1116.40,126023,1114.80,1118.90,1108.50
01/28/2016,1116.10,146072,1115.70,1126.40,1110.20
01/27/2016,1116.30,124865,1120.20,1128.70,1115.20
01/26/2016,1120.60,89525,1109.40,1123.60,1107.70
01/25/2016,1105.30,148860,1097.80,1109.20,1097.60
01/22/2016,1096.30,133883,1101.60,1103.50,1094.40
01/21/2016,1098.20,170505,1100.90,1104.80,1092.50
01/20/2016,1106.20,183164,1087.30,1109.90,1087.10
01/19/2016,1089.10,154064,1089.00,1094.50,1082.10
01/15/2016,1090.70,8927,1089.30,1093.30,1089.00
01/14/2016,1073.60,168364,1093.60,1095.40,1071.10
01/13/2016,1087.10,146676,1086.80,1095.60,1079.40
01/12/2016,1085.20,161091,1094.00,1099.10,1083.10
01/11/2016,1096.20,185771,1103.60,1108.30,1093.10
01/08/2016,1097.90,183436,1108.80,1113.10,1091.80
01/07/2016,1107.80,203063,1093.70,1109.90,1091.10
01/06/2016,1091.90,179581,1076.80,1094.90,1074.40
01/05/2016,1078.40,99250,1073.50,1081.50,1071.90
01/04/2016,1075.20,151233,1061.50,1083.00,1061.00
12/31/2015,1060.20,53272,1060.60,1062.70,1056.50
12/30/2015,1059.80,5260,1068.20,1070.50,1059.80
12/29/2015,1068.00,5260,1068.20,1070.50,1067.70
12/28/2015,1068.30,66151,1068.60,1076.50,1065.70
12/25/2015,1075.90,N/A,1075.90,1075.90,1075.90
12/24/2015,1075.90,47886,1069.60,1076.60,1069.50
12/23/2015,1068.30,64030,1069.50,1074.90,1067.60
12/22/2015,1074.10,74764,1070.80,1080.30,1071.20
12/21/2015,1080.60,9268,1078.00,1079.50,1075.40
12/18/2015,1065.00,115775,1051.50,1071.00,1050.00
12/17/2015,1049.60,157113,1072.20,1072.70,1046.80
12/16/2015,1076.80,135844,1060.30,1077.90,1060.20
12/15/2015,1061.60,109842,1060.40,1067.90,1057.40
12/14/2015,1063.40,114615,1073.00,1077.30,1058.10
12/11/2015,1075.70,147088,1071.40,1079.10,1061.70
12/10/2015,1072.00,95161,1071.70,1076.00,1068.80
12/09/2015,1076.50,135909,1074.30,1085.00,1068.70
12/08/2015,1075.30,120295,1069.70,1078.40,1066.80
12/07/2015,1075.20,104016,1085.50,1086.10,1065.00
12/04/2015,1084.10,199706,1062.00,1088.30,1057.20
12/03/2015,1061.20,166626,1053.50,1064.50,1045.40
12/02/2015,1053.80,117379,1067.90,1071.00,1049.40
12/01/2015,1063.50,115302,1064.60,1074.00,1062.60
11/30/2015,1065.30,105076,1056.00,1069.10,1052.20
11/27/2015,1056.20,175421,1071.00,1073.90,1051.60
11/26/2015,1069.70,N/A,1069.70,1069.70,1069.70
11/25/2015,1069.70,9070,1070.60,1073.90,1068.70
11/24/2015,1073.30,69317,1067.60,1080.50,1067.60
11/23/2015,1066.60,67286,1072.70,1076.30,1065.40
11/20/2015,1076.30,143217,1079.70,1087.20,1074.90
11/19/2015,1077.90,169716,1079.50,1086.60,1068.30
11/18/2015,1068.70,144564,1070.20,1074.60,1062.00
11/17/2015,1068.60,171466,1082.40,1085.10,1064.40
11/16/2015,1083.60,146506,1087.90,1097.40,1080.50
11/13/2015,1080.90,126219,1083.50,1088.00,1078.20
11/12/2015,1081.00,193512,1085.40,1089.00,1073.00
11/11/2015,1084.90,158171,1088.50,1093.50,1083.20
11/10/2015,1088.50,137955,1089.00,1094.80,1084.00
11/09/2015,1088.10,133427,1089.10,1094.90,1087.40
11/06/2015,1087.70,183535,1103.20,1109.70,1084.50
11/05/2015,1104.20,130595,1103.60,1111.30,1102.20
11/04/2015,1106.20,147311,1117.40,1122.30,1105.60
11/03/2015,1114.10,144707,1132.90,1138.00,1113.60
11/02/2015,1135.90,98561,1141.30,1142.70,1132.20
10/30/2015,1141.40,110040,1146.60,1149.80,1138.40
10/29/2015,1147.30,142805,1156.10,1162.50,1144.20
10/28/2015,1176.10,177850,1166.70,1183.10,1152.10
10/27/2015,1165.80,85314,1163.00,1168.80,1160.50
10/26/2015,1166.20,79375,1163.80,1169.60,1162.00
10/23/2015,1162.80,145357,1165.90,1179.40,1158.60
10/22/2015,1166.10,113495,1166.80,1171.80,1161.40
10/21/2015,1167.10,115889,1175.50,1179.30,1163.20
10/20/2015,1177.50,116171,1170.60,1181.40,1167.20
10/19/2015,1172.80,102967,1176.90,1178.20,1168.30
10/16/2015,1183.10,102935,1182.50,1184.80,1174.30
10/15/2015,1187.50,181083,1184.00,1191.70,1173.90
10/14/2015,1179.80,182083,1168.20,1189.90,1162.50
10/13/2015,1165.40,130049,1162.80,1168.60,1151.30
10/12/2015,1164.50,106716,1155.00,1168.60,1154.30
10/09/2015,1155.90,129925,1138.10,1159.30,1138.00
10/08/2015,1144.30,116155,1145.00,1150.90,1135.90
10/07/2015,1148.70,108785,1146.50,1153.60,1141.30
10/06/2015,1146.40,116671,1134.70,1151.00,1134.50
10/05/2015,1137.60,110483,1137.00,1141.60,1129.60
10/02/2015,1136.60,178784,1112.50,1140.90,1103.80
10/01/2015,1113.70,76984,1114.50,1118.50,1110.30
09/30/2015,1115.20,148341,1127.20,1127.70,1110.80
09/29/2015,1126.80,100406,1131.40,1134.30,1123.50
09/28/2015,1131.70,137003,1145.00,1147.80,1127.30
09/25/2015,1145.60,134782,1151.00,1151.10,1140.10
09/24/2015,1153.80,200068,1130.00,1156.40,1129.50
09/23/2015,1131.50,89262,1123.80,1134.00,1121.10
09/22/2015,1124.80,109509,1132.60,1136.10,1120.50
09/21/2015,1132.80,84042,1138.70,1139.40,1128.70
09/18/2015,1137.80,142108,1130.00,1141.50,1126.90
09/17/2015,1117.00,135687,1118.70,1136.00,1114.70
09/16/2015,1119.00,123877,1104.40,1123.70,1103.00
09/15/2015,1102.60,75109,1107.10,1108.50,1101.50
09/14/2015,1107.70,71350,1107.00,1109.80,1102.60
09/11/2015,1103.30,111507,1110.20,1111.90,1097.70
09/10/2015,1109.30,117042,1105.70,1114.10,1102.50
09/09/2015,1102.00,161609,1121.00,1124.70,1100.10
09/08/2015,1121.00,135811,1118.10,1126.00,1114.70
09/07/2015,1121.40,N/A,1121.40,1121.40,1121.40
09/04/2015,1121.40,9777,1123.00,1124.10,1117.00
09/03/2015,1124.50,102488,1133.20,1133.80,1121.00
09/02/2015,1133.60,106996,1139.00,1141.90,1131.20
09/01/2015,1139.80,124773,1133.80,1147.30,1133.80
08/31/2015,1132.50,93050,1132.70,1136.30,1125.00
08/28/2015,1134.00,141784,1124.40,1140.30,1123.10
08/27/2015,1122.60,119691,1124.40,1131.70,1117.00
08/26/2015,1124.60,194126,1139.90,1146.00,1116.90
08/25/2015,1138.30,188989,1155.70,1156.30,1134.00
08/24/2015,1153.60,255624,1160.20,1169.80,1145.10
08/21/2015,1159.60,189582,1153.30,1167.90,1148.50
08/20/2015,1153.20,174797,1133.30,1153.70,1132.10
08/19/2015,1127.90,146994,1117.20,1134.30,1115.50
08/18/2015,1116.90,116442,1117.20,1120.40,1108.50
08/17/2015,1118.40,88129,1113.50,1122.20,1112.90
08/14/2015,1112.70,100681,1114.60,1120.40,1111.10
08/13/2015,1115.60,125318,1125.20,1126.30,1112.80
08/12/2015,1123.60,184025,1108.20,1125.50,1101.10
08/11/2015,1107.70,186562,1103.80,1119.10,1093.30
08/10/2015,1104.10,142965,1094.00,1108.50,1089.00
08/07/2015,1094.10,165051,1088.80,1098.90,1081.40
08/06/2015,1090.10,90012,1084.10,1093.30,1082.70
08/05/2015,1085.60,110005,1087.30,1091.70,1082.00
08/04/2015,1090.70,108848,1087.50,1094.40,1080.20
08/03/2015,1089.40,102779,1095.10,1098.00,1085.10
07/31/2015,1095.10,166766,1087.70,1103.00,1079.20
07/30/2015,1088.70,155535,1096.60,1098.20,1081.50
07/29/2015,1093.30,107835,1094.80,1101.50,1089.80
07/28/2015,1096.70,75543,1094.20,1098.70,1091.10
07/27/2015,1096.90,53257,1098.20,1104.90,1088.00
07/24/2015,1085.50,237901,1089.50,1100.90,1072.30
07/23/2015,1094.10,194839,1093.40,1104.90,1086.10
07/22/2015,1091.50,170919,1100.10,1102.30,1085.60
07/21/2015,1103.50,163597,1098.00,1108.80,1095.90
07/20/2015,1106.80,250336,1095.00,1132.50,1080.00
07/17/2015,1131.90,149622,1144.30,1144.50,1129.60
07/16/2015,1143.90,118613,1146.20,1148.20,1140.60
07/15/2015,1147.40,141077,1153.90,1155.80,1141.90
07/14/2015,1153.50,103814,1157.00,1159.10,1151.80
07/13/2015,1155.40,118607,1162.30,1163.90,1149.80
07/10/2015,1157.90,106510,1158.70,1164.50,1156.40
07/09/2015,1159.20,122563,1157.50,1166.90,1155.10
07/08/2015,1163.50,159002,1154.00,1163.80,1145.90
07/07/2015,1152.60,190168,1168.80,1170.00,1146.80
07/06/2015,1173.20,100581,1173.20,1174.40,1161.90
07/03/2015,1163.50,N/A,1163.50,1163.50,1163.50
07/02/2015,1163.50,480,1165.20,1165.60,1163.70
07/01/2015,1169.30,90598,1172.40,1174.40,1166.70
06/30/2015,1171.80,139830,1179.80,1180.00,1165.40
06/29/2015,1179.00,136394,1182.50,1187.60,1173.20
06/26/2015,1173.20,99904,1172.50,1178.00,1167.10
06/25/2015,1171.80,80598,1174.10,1177.30,1170.50
06/24/2015,1172.90,110046,1177.60,1179.70,1168.10
06/23/2015,1176.60,106625,1185.30,1187.70,1175.60
06/22/2015,1184.10,116780,1199.70,1200.80,1181.60
06/19/2015,1201.90,79570,1201.80,1204.00,1198.00
06/18/2015,1202.00,174738,1184.20,1205.70,1183.10
06/17/2015,1176.80,96054,1181.10,1188.80,1173.90
06/16/2015,1180.90,93967,1185.30,1187.40,1175.40
06/15/2015,1185.80,124584,1180.00,1190.20,1171.90
06/12/2015,1179.20,80500,1180.80,1183.70,1175.60
06/11/2015,1180.40,101075,1185.70,1187.40,1174.80
06/10/2015,1186.60,116677,1175.80,1191.80,1174.30
06/09/2015,1177.60,87429,1173.20,1182.30,1171.80
06/08/2015,1173.60,100756,1170.80,1177.10,1168.50
06/05/2015,1168.10,142628,1176.50,1178.00,1162.10
06/04/2015,1175.20,144559,1185.80,1186.60,1172.40
06/03/2015,1184.90,117094,1193.80,1195.60,1179.10
06/02/2015,1194.40,106711,1189.50,1196.40,1185.80
06/01/2015,1188.70,162133,1189.80,1204.70,1184.00
05/29/2015,1189.80,97474,1188.10,1194.40,1186.00
05/28/2015,1188.80,141607,1188.00,1192.80,1180.20
05/27/2015,1186.50,139297,1187.50,1191.30,1183.90
05/26/2015,1187.80,91910,1207.30,1208.90,1185.60
05/25/2015,1204.00,N/A,1204.00,1204.00,1204.00
05/22/2015,1204.00,138192,1206.00,1214.60,1201.00
05/21/2015,1204.10,116552,1209.40,1212.40,1201.00
05/20/2015,1208.70,119129,1207.70,1213.20,1202.70
05/19/2015,1206.70,167820,1225.40,1225.50,1205.10
05/18/2015,1227.60,112075,1225.40,1232.00,1221.20
05/15/2015,1225.30,128557,1220.90,1225.80,1210.60
05/14/2015,1225.20,162990,1215.00,1227.70,1211.90
05/13/2015,1218.20,225506,1192.50,1218.50,1190.40
05/12/2015,1192.40,133063,1182.50,1196.30,1179.70
05/11/2015,1183.00,123351,1189.00,1190.90,1178.00
05/08/2015,1188.90,134106,1183.70,1193.00,1180.50
05/07/2015,1182.20,127213,1191.30,1192.00,1177.90
05/06/2015,1190.30,103539,1192.50,1196.90,1187.40
05/05/2015,1193.20,105898,1187.50,1199.30,1184.90
05/04/2015,1186.80,104106,1176.60,1192.10,1176.60
05/01/2015,1174.50,112452,1183.70,1184.40,1168.40
04/30/2015,1182.40,196278,1204.50,1207.40,1176.00
04/29/2015,1210.00,134603,1211.40,1213.50,1200.70
04/28/2015,1213.90,145628,1201.60,1214.90,1198.60
04/27/2015,1203.20,195125,1179.30,1206.70,1177.60
04/24/2015,1175.00,149522,1193.00,1195.40,1174.10
04/23/2015,1194.30,110608,1186.90,1197.40,1183.60
04/22/2015,1186.90,146503,1202.20,1204.40,1185.00
04/21/2015,1203.10,97120,1195.80,1203.70,1192.50
04/20/2015,1193.70,126703,1204.40,1209.00,1190.80
04/17/2015,1203.10,107912,1198.60,1207.80,1197.00
04/16/2015,1198.00,151984,1201.80,1208.80,1194.30
04/15/2015,1201.30,123923,1192.20,1204.40,1188.30
04/14/2015,1192.60,153692,1198.80,1201.30,1183.50
04/13/2015,1199.30,105226,1207.20,1209.30,1196.10
04/10/2015,1204.60,116251,1193.80,1210.60,1192.90
04/09/2015,1193.60,104647,1202.60,1203.30,1192.40
04/08/2015,1203.10,112371,1208.70,1212.50,1197.40
04/07/2015,1210.60,80561,1208.60,1215.90,1207.50
04/06/2015,1218.60,101351,1212.60,1224.50,1212.60
04/03/2015,1200.90,N/A,1200.90,1200.90,1200.90
04/02/2015,1200.90,108884,1204.30,1207.40,1194.80
04/01/2015,1208.20,141610,1183.20,1208.70,1180.50
03/31/2015,1183.20,112462,1185.50,1190.60,1178.20
03/30/2015,1185.30,122724,1198.60,1199.60,1182.20
03/27/2015,1200.70,128583,1204.60,1206.60,1192.60
03/26/2015,1205.70,112028,1196.10,1220.40,1194.80
03/25/2015,1197.00,171373,1192.50,1199.30,1186.10
03/24/2015,1191.40,153651,1188.50,1194.50,1184.70
03/23/2015,1187.70,157085,1183.20,1191.00,1178.60
03/20/2015,1184.60,155233,1170.40,1187.40,1167.90
03/19/2015,1169.00,150727,1166.10,1177.00,1158.60
03/18/2015,1151.30,180295,1148.10,1175.10,1144.90
03/17/2015,1148.20,149286,1153.70,1159.30,1141.60
03/16/2015,1153.20,114195,1157.90,1163.30,1149.30
03/13/2015,1152.40,113141,1152.60,1160.90,1150.40
03/12/2015,1151.90,151499,1153.70,1165.70,1147.50
03/11/2015,1150.60,152874,1161.10,1164.30,1146.50
03/10/2015,1160.10,170223,1165.60,1169.60,1153.80
03/09/2015,1166.50,112018,1169.60,1174.40,1164.80
03/06/2015,1164.30,204043,1197.50,1200.00,1162.90
03/05/2015,1196.20,125564,1200.20,1208.90,1195.80
03/04/2015,1200.90,99539,1203.80,1208.40,1197.70
03/03/2015,1204.40,146874,1206.10,1214.40,1194.60
03/02/2015,1208.20,128222,1213.80,1223.00,1204.20
02/27/2015,1213.10,107382,1208.80,1219.20,1204.10
02/26/2015,1210.10,122100,1203.90,1219.90,1203.40
02/25/2015,1201.50,97588,1200.80,1211.70,1200.70
02/24/2015,1197.30,109440,1201.90,1204.40,1190.00
02/23/2015,1200.80,108517,1203.50,1210.30,1190.60
02/20/2015,1204.90,103062,1208.00,1215.30,1197.70
02/19/2015,1207.60,105113,1209.00,1222.90,1205.20
02/18/2015,1200.20,114178,1209.30,1213.40,1197.20
02/17/2015,1208.60,172721,1230.90,1236.70,1203.30
02/16/2015,1227.10,N/A,1227.10,1227.10,1227.10
02/13/2015,1227.10,90256,1223.00,1234.90,1222.50
02/12/2015,1220.70,103350,1222.90,1232.80,1218.00
02/11/2015,1219.60,109012,1234.10,1238.70,1216.50
02/10/2015,1232.20,92110,1238.30,1245.90,1230.60
02/09/2015,1241.50,86101,1235.90,1243.60,1234.40
02/06/2015,1234.60,189154,1266.40,1269.00,1228.20
02/05/2015,1262.70,105045,1270.40,1274.60,1256.10
02/04/2015,1264.50,127140,1261.50,1273.30,1256.90
02/03/2015,1260.30,166935,1275.60,1286.50,1255.80
02/02/2015,1276.90,111408,1283.00,1283.90,1266.50
01/30/2015,1279.20,156292,1259.00,1285.40,1257.50
01/29/2015,1255.90,233577,1284.00,1286.60,1252.10
01/28/2015,1287.20,140642,1293.50,1294.60,1280.20
01/27/2015,1292.90,84273,1281.90,1298.60,1273.00
01/26/2015,1279.40,157859,1292.80,1299.20,1275.60
01/23/2015,1292.60,140604,1301.50,1302.90,1284.30
01/22/2015,1300.70,198887,1293.70,1307.80,1279.10
01/21/2015,1293.70,195098,1295.30,1307.00,1284.60
01/20/2015,1294.20,231185,1276.30,1297.20,1272.10
01/19/2015,1276.90,N/A,1276.90,1276.90,1276.90
01/16/2015,1276.90,204198,1263.50,1282.40,1255.20
01/15/2015,1264.80,272750,1229.70,1267.20,1226.10
01/14/2015,1234.50,184208,1231.20,1244.60,1224.90
01/13/2015,1234.40,168374,1233.10,1244.50,1227.40
01/12/2015,1232.80,132313,1223.00,1236.00,1217.50
01/09/2015,1216.10,148809,1208.90,1224.00,1207.00
01/08/2015,1208.50,113091,1211.00,1216.80,1204.20
01/07/2015,1210.70,111150,1219.00,1219.40,1209.10
01/06/2015,1219.40,180653,1204.00,1223.30,1201.60
01/05/2015,1204.00,142942,1187.80,1207.50,1177.80
01/02/2015,1186.20,112280,1184.00,1194.90,1167.30
01/01/2015,1184.10,N/A,1184.10,1184.10,1184.10
12/31/2014,1184.10,67231,1199.80,1203.90,1179.50
12/30/2014,1200.40,131961,1182.90,1210.90,1180.50
12/29/2014,1181.90,78521,1194.90,1197.50,1178.60
12/26/2014,1195.30,65571,1175.20,1199.10,1175.20
12/25/2014,1173.50,N/A,1173.50,1173.50,1173.50
12/24/2014,1173.50,40192,1176.80,1181.20,1172.70
12/23/2014,1178.00,92893,1176.10,1184.90,1172.40
12/22/2014,1179.80,122922,1196.00,1203.60,1170.70
12/19/2014,1196.00,68747,1198.00,1201.50,1193.20
12/18/2014,1194.80,129127,1189.40,1213.90,1188.50
12/17/2014,1194.50,154962,1195.30,1203.10,1182.00
12/16/2014,1194.30,221571,1195.40,1223.90,1187.80
12/15/2014,1207.70,145843,1222.00,1225.00,1191.30
12/12/2014,1222.50,116467,1227.90,1228.90,1214.80
12/11/2014,1225.60,136860,1226.20,1233.40,1216.40
12/10/2014,1229.40,135569,1231.20,1238.90,1225.20
12/09/2014,1232.00,228024,1203.80,1239.00,1199.50
12/08/2014,1194.90,99059,1191.20,1209.30,1187.30
12/05/2014,1190.40,144926,1205.90,1208.50,1186.40
12/04/2014,1207.70,111730,1209.30,1213.50,1201.10
12/03/2014,1208.70,133221,1197.60,1215.00,1193.50
12/02/2014,1199.40,156062,1212.60,1212.60,1191.40
12/01/2014,1218.10,327764,1159.40,1221.00,1141.70
11/28/2014,1175.50,240723,1189.80,1199.30,1163.90
11/27/2014,1197.50,N/A,1197.50,1197.50,1197.50
11/26/2014,1197.50,390,1201.60,1198.00,1195.90
11/25/2014,1197.80,119619,1198.20,1203.00,1190.00
11/24/2014,1196.60,69118,1200.70,1204.50,1192.80
11/21/2014,1197.70,192712,1194.00,1207.60,1186.10
11/20/2014,1190.90,179855,1183.10,1196.60,1176.20
11/19/2014,1193.90,259726,1196.50,1201.70,1173.90
11/18/2014,1197.10,162294,1185.60,1204.10,1182.70
11/17/2014,1183.50,190706,1185.50,1193.60,1180.80
11/14/2014,1185.60,283691,1161.80,1192.90,1146.00
11/13/2014,1161.50,182262,1161.10,1167.40,1153.00
11/12/2014,1159.10,176818,1163.00,1169.40,1156.50
11/11/2014,1163.00,177153,1151.50,1172.50,1145.50
11/10/2014,1159.80,191823,1176.80,1177.50,1146.70
11/07/2014,1169.80,287074,1141.20,1179.00,1130.40
11/06/2014,1142.60,156991,1140.80,1149.00,1137.20
11/05/2014,1145.70,248355,1168.40,1169.30,1137.10
11/04/2014,1167.70,128618,1164.60,1175.00,1163.40
11/03/2014,1169.80,123328,1171.10,1173.40,1161.00
10/31/2014,1171.60,284628,1174.20,1202.40,1160.50
10/30/2014,1198.60,199565,1211.20,1216.50,1195.50
10/29/2014,1224.90,125790,1227.80,1230.40,1208.20
10/28/2014,1229.40,117653,1225.80,1235.50,1222.20
10/27/2014,1229.30,76013,1230.60,1232.10,1225.20
10/24/2014,1231.80,87609,1233.50,1234.70,1228.70
10/23/2014,1229.10,133022,1241.70,1244.90,1226.30
10/22/2014,1245.50,104839,1248.90,1250.20,1240.70
10/21/2014,1251.70,143007,1246.80,1255.60,1245.70
10/20/2014,1244.70,89814,1239.10,1249.30,1234.90
10/17/2014,1239.00,111015,1239.50,1242.10,1232.00
10/16/2014,1241.20,175162,1242.20,1245.60,1235.20
10/15/2014,1244.80,250999,1233.30,1250.30,1222.00
10/14/2014,1234.30,107239,1237.30,1238.60,1231.10
10/13/2014,1230.00,117007,1224.80,1238.00,1223.60
10/10/2014,1221.70,112422,1224.00,1225.70,1217.60
10/09/2014,1225.30,157170,1221.10,1234.00,1219.30
10/08/2014,1206.00,181661,1209.80,1224.50,1205.10
10/07/2014,1212.40,135364,1207.80,1214.10,1203.00
10/06/2014,1207.30,139665,1192.00,1209.90,1183.30
10/03/2014,1192.90,179606,1213.90,1215.70,1190.30
10/02/2014,1215.10,142807,1213.40,1224.00,1209.10
10/01/2014,1215.50,139735,1209.40,1220.00,1205.00
09/30/2014,1211.60,174232,1215.70,1220.70,1204.30
09/29/2014,1218.80,100175,1219.10,1223.90,1215.30
09/26/2014,1215.40,140910,1222.10,1232.70,1212.80
09/25/2014,1221.90,174079,1217.30,1225.30,1206.60
09/24/2014,1219.50,126788,1223.20,1226.70,1216.20
09/23/2014,1222.00,147771,1214.90,1237.00,1214.70
09/22/2014,1217.90,129276,1216.40,1221.00,1208.80
09/19/2014,1216.60,169456,1225.60,1229.20,1214.20
09/18/2014,1226.90,139959,1223.10,1228.70,1216.30
09/17/2014,1235.90,125796,1235.30,1240.50,1222.00
09/16/2014,1236.70,118971,1233.20,1243.20,1232.20
09/15/2014,1235.10,90966,1228.30,1239.20,1226.30
09/12/2014,1231.50,132948,1240.90,1242.30,1228.10
09/11/2014,1239.00,149214,1249.80,1251.00,1235.30
09/10/2014,1245.30,132235,1256.20,1258.50,1244.50
09/09/2014,1248.50,121217,1257.10,1258.90,1248.10
09/08/2014,1254.30,107957,1269.50,1272.60,1252.10
09/05/2014,1267.30,99917,1261.70,1274.80,1258.00
09/04/2014,1266.50,141572,1269.80,1279.20,1261.30
09/03/2014,1270.30,99369,1266.70,1272.40,1261.90
09/02/2014,1265.00,175680,1288.40,1290.90,1263.10
09/01/2014,1287.40,N/A,1287.40,1287.40,1287.40
08/29/2014,1287.40,71025,1290.40,1292.50,1284.10
08/28/2014,1290.40,105911,1283.70,1297.60,1283.00
08/27/2014,1283.40,63763,1281.60,1288.20,1280.90
08/26/2014,1285.20,98932,1277.40,1291.90,1275.70
08/25/2014,1278.90,50763,1280.80,1281.60,1275.00
08/22/2014,1280.20,86655,1278.20,1283.90,1274.60
08/21/2014,1275.40,131952,1279.50,1292.00,1273.40
08/20/2014,1295.20,79933,1297.20,1299.30,1288.70
08/19/2014,1296.70,74127,1298.60,1303.70,1294.70
08/18/2014,1299.30,72640,1304.20,1304.90,1296.50
08/15/2014,1306.20,182579,1313.40,1316.50,1293.00
08/14/2014,1315.70,99903,1313.40,1321.80,1310.00
08/13/2014,1314.50,95280,1309.60,1316.40,1306.00
08/12/2014,1310.60,95741,1309.20,1319.30,1306.80
08/11/2014,1310.50,60601,1310.40,1312.90,1306.40
08/08/2014,1311.00,143432,1314.50,1324.30,1305.70
08/07/2014,1312.50,117073,1306.60,1316.40,1303.00
08/06/2014,1308.20,147308,1288.90,1311.00,1288.50
08/05/2014,1285.30,95648,1289.20,1295.00,1283.30
08/04/2014,1288.90,62664,1295.40,1296.40,1287.00
08/01/2014,1294.80,130480,1284.20,1298.40,1281.00
07/31/2014,1282.80,126684,1297.00,1298.80,1281.30
07/30/2014,1296.90,123138,1300.50,1305.20,1293.20
07/29/2014,1300.50,134585,1306.70,1314.60,1298.00
07/28/2014,1305.80,56826,1309.20,1311.40,1303.30
07/25/2014,1305.30,40213,1296.00,1311.00,1293.00
07/24/2014,1292.70,31853,1306.70,1307.00,1289.40
07/23/2014,1306.50,18529,1309.20,1313.30,1305.30
07/22/2014,1308.00,14296,1314.80,1318.00,1304.20
07/21/2014,1315.50,17260,1312.20,1320.40,1309.70
07/18/2014,1309.40,116687,1319.10,1325.50,1305.00
07/17/2014,1316.90,170360,1300.30,1325.90,1298.10
07/16/2014,1299.80,109418,1295.20,1304.20,1293.50
07/15/2014,1297.10,169612,1309.10,1314.40,1292.60
07/14/2014,1306.70,199973,1339.50,1340.90,1302.20
07/11/2014,1337.40,88470,1336.50,1340.40,1334.60
07/10/2014,1339.20,167391,1325.00,1346.80,1325.00
07/09/2014,1324.30,155101,1320.40,1333.40,1318.70
07/08/2014,1316.50,126706,1320.80,1325.70,1314.30
07/07/2014,1317.00,79110,1321.40,1321.70,1312.10
07/04/2014,1320.60,N/A,1320.60,1320.60,1320.60
07/03/2014,1320.60,980,1321.10,1321.50,1319.80
07/02/2014,1330.90,108835,1327.10,1333.20,1322.10
07/01/2014,1326.60,113226,1327.50,1334.90,1324.00
06/30/2014,1322.00,117728,1316.80,1330.40,1311.00
06/27/2014,1320.00,95604,1317.10,1323.10,1313.20
06/26/2014,1317.00,124778,1318.70,1320.60,1306.80
06/25/2014,1322.60,128616,1318.90,1325.60,1305.40
06/24/2014,1321.30,113091,1318.10,1326.60,1314.50
06/23/2014,1318.40,99633,1314.90,1319.20,1310.40
06/20/2014,1316.60,152257,1320.30,1322.50,1307.10
06/19/2014,1314.10,224721,1278.20,1322.00,1276.20
06/18/2014,1272.70,85688,1272.10,1279.20,1266.50
06/17/2014,1272.00,108934,1271.80,1273.50,1258.00
06/16/2014,1275.30,94811,1276.80,1285.10,1270.50
06/13/2014,1274.10,81163,1273.40,1278.10,1270.90
06/12/2014,1274.00,114014,1261.10,1275.10,1260.00
06/11/2014,1261.20,73562,1260.30,1265.50,1257.90
06/10/2014,1260.10,100191,1252.70,1263.80,1250.10
06/09/2014,1253.90,51490,1253.00,1257.30,1251.60
